DummyID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,slant_K12,polit_K12,slant_Cong,polit_Cong,slant_fire,polit_fire,slant_journ,polit_journ,slant_WHO,polit_WHO,slant_rang,polit_rang,slant_phys,polit_phys,slant_ASPCA,polit_ASPCA,slant_dent,polit_dent,slant_prof,polit_prof,slant_police,polit_police,slant_poll,polit_poll,slant_SC,polit_SC,slant_doc,polit_doc,slant_law,polit_law,slant_USPS,polit_USPS,slant_econ,polit_econ,slant_pharm,polit_pharm,slant_sci,polit_sci,slant_MLB,polit_MLB,Trust_K12,Trust_Cong,Trust_fire,Trust_journ,Trust_WHO,Trust_rang,Trust_phys,Trust_ASPCA,Trust_dent,Trust_prof,Trust_police,Trust_poll,Trust_SC,Trust_doc,Trust_law,Trust_USPS,Trust_econ,Trust_pharm,Trust_sci,Trust_MLB,slant_mech,polit_mech,slant_chefs,polit_chefs,slant_lib,polit_lib,slant_church,polit_church,slant_vet,polit_vet,slant_tailor,polit_tailor,slant_UN,polit_UN,slant_psych,polit_psych,slant_bank,polit_bank,slant_holly,polit_holly,slant_judge,polit_judge,slant_crim,polit_crim,slant_toll,polit_toll,slant_NFL,polit_NFL,slant_CIA,polit_CIA,slant_realestate,polit_realestate,slant_localbiz,polit_localbiz,slant_think,polit_think,slant_FB,polit_FB,slant_PETA,polit_PETA,Trust_mech,Trust_chefs,Trust_lib,Trust_church,Trust_vet,Trust_tailor,Trust_UN,Trust_psych,Trust_bank,Trust_holly,Trust_judge,Trust_crim,Trust_toll,Trust_NFL,Trust_CIA,Trust_realestate,Trust_localbiz,Trust_think,Trust_FB,Trust_PETA,Ideology,PolParty,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,Ideo2,Zslant_police,Zpolit_police,ZIdeology,PoliceCongruence,PoliceCong2,ZSlant_K12,ZPolit_K12,K12Congruence,K12Cong2,IdeoXK12Slant,IdeoXK12Polit,K12SlantXK12Polit,IdeoXK12SlantXK12Polit,IdeoXPOLICESlant,IdeoXPOLICEPolit,POLICESlantXPOLICEPolit,IdeoXPOLICESlantXPOLICEPolit,ZSco01,ZSco02,ZSlant_Cong,Zslant_fire,Zslant_journ,Zslant_WHO,Zslant_rang,Zslant_phys,Zslant_ASPCA,Zslant_dent,Zslant_prof,ZSco03,Zslant_poll,Zslant_SC,Zslant_doc,Zslant_law,Zslant_USPS,Zslant_econ,Zslant_pharm,Zslant_sci,Zslant_MLB,Zslant_mech,Zslant_chefs,Zslant_lib,Zslant_church,Zslant_vet,Zslant_tailor,Zslant_UN,Zslant_psych,Zslant_bank,Zslant_holly,Zslant_judge,Zslant_crim,Zslant_toll,Zslant_NFL,Zslant_CIA,Zslant_realestate,Zslant_localbiz,Zslant_think,Zslant_FB,Zslant_PETA,ZSco04,ZPolit_Cong,Zpolit_fire,Zpolit_journ,Zpolit_WHO,Zpolit_rang,Zpolit_phys,Zpolit_ASPCA,Zpolit_dent,Zpolit_prof,ZSco05,Zpolit_poll,Zpolit_SC,Zpolit_doc,Zpolit_law,Zpolit_USPS,Zpolit_econ,Zpolit_pharm,Zpolit_sci,Zpolit_MLB,Zpolit_mech,Zpolit_chefs,Zpolit_lib,Zpolit_church,Zpolit_vet,Zpolit_tailor,Zpolit_UN,Zpolit_psych,Zpolit_bank,Zpolit_holly,Zpolit_judge,Zpolit_crim,Zpolit_toll,Zpolit_NFL,Zpolit_CIA,Zpolit_realestate,Zpolit_localbiz,Zpolit_think,Zpolit_FB,Zpolit_PETA,IdeoXWHOSlant,IdeoXWHOPolit,WHOSlantXWHOPolit,IdeoXWHOSlantXWHOPolit,IdeoXCONGSlant,IdeoXCONGPolit,CONGSlantXCONGPolit,IdeoXCONGSlantXCONGPolit,IdeoXFIRESlant,IdeoXFIREPolit,FIRESlantXFIREPolit,IdeoXFIRESlantXFIREPolit,IdeoXJOURNSlant,IdeoXJOURNPolit,JOURNSlantXJOURNPolit,IdeoXJOURNSlantXJOURNPolit,IdeoXRANGSlant,IdeoXRANGPolit,RANGSlantXRANGPolit,IdeoXRANGSlantXRANGPolit,IdeoXPHYSSlant,IdeoXPHYSPolit,PHYSSlantXPHYSPolit,IdeoXPHYSSlantXPHYSPolit,IdeoXASPCASlant,IdeoXASPCAPolit,ASPCASlantXASPCAPolit,IdeoXASPCASlantXASPCAPolit,IdeoXDENTSlant,IdeoXDENTPolit,DENTSlantXDENTPolit,IdeoXDENTSlantXDENTPolit,IdeoXPROFSlant,IdeoXPROFPolit,PROFSlantXPROFPolit,IdeoXPROFSlantXPROFPolit,IdeoXSCSlant,IdeoXSCPolit,SCSlantXSCPolit,IdeoXSCSlantXSCPolit
273,9/14/22 14:10,9/14/22 14:20,0,100,557,1,9/14/22 14:20,30,3,40,5,65,1,5,6,0,6,45,3,10,3,15,4,55,1,2,6,58,2,10,5,40,3,35,4,60,2,30,3,38,3,0,6,30,5,15,4,3,1,5,1,1,4,3,2,4,2,5,1,3,2,2,2,3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,1,,,,,49,1,,,,,,,,,3,I didn't have any problems.,1,-0.768614683,-1.18357416,1.461212644,-1.123109493,0,-0.376119279,-0.465583765,-0.549590247,0,-0.549590247,-0.680316884,0.17511503,0.255880296,-1.123109493,-1.729453528,0.909712478,1.329283375,1.461212644,-0.376119279,-0.563093669,0.2612109,-1.754300931,-1.844178419,-0.472046864,-1.935611646,-1.057867427,0.127160823,-1.637399299,-0.768614683,-2.339250379,-1.534007674,-1.092962118,0.690838011,-1.422997397,-0.900697203,-2.373573129,-0.428154487,-2.766898264,,,,,,,,,,,,,,,,,,,,,-0.465583765,-0.616672868,-0.847634748,1.037255593,1.446457746,0.654177502,0.620231142,0.758897701,-0.738829062,1.443364876,-1.18357416,0.752236197,-1.472364943,1.067600856,-1.090790559,0.948663956,-0.316765156,1.432524408,1.390614909,1.910577874,,,,,,,,,,,,,,,,,,,,,-2.694736823,2.113582348,-2.667526159,-3.897822952,-0.822799589,-0.901090192,0.347244588,0.507398182,0.38168467,-1.238574612,-0.221411435,-0.323529189,-2.563406702,1.515650987,-1.819658452,-2.658907938,-0.689760846,0.955892438,-0.308802438,-0.451226027,-2.828340211,0.906289587,-1.200526621,-1.754224678,-1.545769261,1.108910916,-0.802813158,-1.173080738,0.185809002,-1.079586367,-0.093950111,-0.137281091,-2.392588559,2.109063007,-2.363364636,-3.453378289,-2.24151141,-2.151438271,2.258619122,3.300322819
274,9/14/22 13:58,9/14/22 14:31,0,100,1959,1,9/14/22 14:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3,50,2,60,1,37,3,54,1,60,1,53,5,61,3,56,2,23,5,49,5,44,3,50,1,33,3,45,5,52,2,50,4,52,5,28,5,48,2,4,5,4,3,5,4,3,4,3,3,2,3,4,2,3,4,4,2,3,4,5,1,1,,,,,,25,,1,,,,,,,,5,,1,,,0.521153126,,,,,,,,,,,,,,,0.521153126,,,,,,,,,,,,,,,,,,,,,-0.24900943,0.695187179,1.202632791,-1.940968567,0.712503737,1.079379516,0.818284545,1.786999713,-0.362704725,0.02408122,-0.492575352,-0.704391067,0.147470877,-0.680843261,-0.32224272,-0.141644848,-0.58761507,0.331303265,-0.363404391,1.062467313,,,,,,,,,,,,,,,,,,,,,0.663994427,0.042614396,-1.316764736,-0.973867713,-0.738448022,-0.683646225,0.163324222,-0.016548244,-0.873508889,0.464989494,0.45482066,-1.076562082,-0.5272441,0.218751031,0.693864085,-0.302316895,0.771945551,0.755213024,0.460626284,-1.434823159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,9/14/22 14:16,9/14/22 14:33,0,100,1039,1,9/14/22 14:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1,72,2,35,2,73,1,66,3,22,3,49,2,65,4,39,1,76,2,46,1,50,1,50,2,32,2,72,1,28,1,59,2,40,4,68,3,33,3,4,7,5,7,4,4,3,3,2,3,2,4,3,4,4,2,4,3,2,3,5,2,1,,,,,,39,1,,,,,,,,,5,,1,,,0.521153126,,,,,,,,,,,,,,,0.521153126,,,,,,,,,,,,,,,,,,,,,0.404471553,2.40692404,-0.034214076,-0.105146179,1.5906783,-2.200652115,0.597921953,2.054060155,-1.199925405,2.783415938,-0.710472518,-0.393093479,0.147470877,-0.73056231,0.943067516,-1.928698348,0.07944672,-0.389618901,1.296791266,0.380468153,,,,,,,,,,,,,,,,,,,,,-0.932692561,0.042614396,-0.586019621,-2.361233781,1.142909179,1.315205119,-2.081774411,0.706846408,-1.494266363,-1.603876805,-2.500310401,-2.552028864,0.471916015,-0.503362588,-1.864889957,-1.116450991,-0.797506662,0.148274808,-1.051804403,-0.809126128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,9/12/22 11:03,9/12/22 11:07,0,53,253,0,9/19/22 11:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2,,,65,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.760915726,,1.450002164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134349067,,0.875470608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,9/13/22 16:43,9/13/22 16:43,0,3,19,0,9/20/22 16:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,9/13/22 16:45,9/13/22 16:45,0,48,15,0,9/20/22 16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,9/13/22 16:43,9/13/22 16:45,8,2,108,0,9/20/22 16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,9/13/22 16:48,9/13/22 16:50,0,98,128,0,9/20/22 16:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,64,5,72,5,67,5,64,4,62,4,64,4,59,5,41,5,68,5,44,5,60,4,62,5,63,5,68,5,45,5,,5,60,5,61,5,64,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,,,,,1,,18,,,,,1,,,,,2,CORY DELETE,1,,,0.521153126,,,,,,,,,,,,,,,0.521153126,,,,,,,,,,,,,,,,,,,,,-1.674786121,1.784474273,1.796319286,-0.411116577,1.444315873,1.252012759,1.424281675,1.653469493,-1.101428855,2.366912584,-0.855737295,0.125735833,1.162952581,0.810728203,0.755614148,-0.662868786,,0.811918042,1.006257026,1.789933085,,,,,,,,,,,,,,,,,,,,,1.462337921,2.659138321,1.606215723,0.413498356,2.083587779,2.314630792,-0.585041989,1.43024106,0.988763534,0.464989494,0.45482066,-0.338828691,3.46939636,1.662978269,0.693864085,2.140085391,1.556671658,0.755213024,0.460626284,0.442267934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,9/14/22 13:07,9/14/22 13:15,0,98,512,0,9/21/22 13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,50,4,80,4,100,2,50,2,50,1,29,4,30,4,30,4,0,5,50,3,30,3,50,2,21,4,0,5,50,1,88,1,50,1,0,6,50,4,4,4,4,4,4,4,2,3,2,3,1,1,3,1,1,3,4,3,1,3,5,1,,1,,,,,35,1,,,,,,,,,6,,1,,,0.521153126,,,,,,,,,,,,,,,0.521153126,,,,,,,,,,,,,,,,,,,,,-0.724268327,0.695187179,2.192110284,1.271720612,0.419778883,0.216213297,-0.50389101,-0.282718708,-1.643159883,-1.173365922,-0.419942963,-1.430752104,0.147470877,-1.277471847,-2.431093114,-0.290565973,2.228868043,0.21114957,-1.525541352,1.153400535,,,,,,,,,,,,,,,,,,,,,1.462337921,1.786963679,0.875470608,-1.667550747,0.202230579,-0.683646225,-0.585041989,0.706846408,0.36800606,0.464989494,-1.022744871,-1.076562082,0.471916015,0.94086465,0.693864085,-1.116450991,-1.582232769,-1.672539837,1.216841628,-0.183429097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,9/14/22 13:09,9/14/22 13:16,0,98,379,0,9/21/22 13:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1,50,1,71,1,85,4,65,1,50,1,25,6,15,1,50,3,5,5,50,2,50,4,50,1,25,3,50,2,50,1,50,2,50,3,5,4,5,6,3,5,5,5,3,5,3,4,4,5,2,5,4,3,4,4,4,3,2,2,6,1,1,,,,,,42,1,,,,,,,,,4,,1,,,0.991182885,,,,,,,,,,,,,,,0.991182885,,,,,,,,,,,,,,,,,,,,,0.404471553,0.695187179,1.746845412,0.506794617,1.517497086,0.216213297,-0.724253602,-1.284195364,-0.658194377,-0.913051326,-0.419942963,-0.393093479,0.147470877,-1.078595652,-0.08792601,-0.290565973,-0.58761507,0.21114957,-1.318016894,-0.892596947,,,,,,,,,,,,,,,,,,,,,-0.932692561,-0.829560245,-1.316764736,-0.280184678,-0.738448022,-0.683646225,0.911690433,-1.463337547,-0.252751415,0.464989494,-1.761527636,-0.338828691,-0.5272441,0.218751031,-1.225201447,-1.116450991,-0.797506662,-0.458663407,-0.295589059,1.067964965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,9/14/22 13:11,9/14/22 13:18,0,98,454,0,9/21/22 13:18,39,2,41,6,50,2,82,6,75,5,50,2,30,3,50,1,50,2,12,6,70,3,65,1,60,5,41,4,60,5,50,2,64,4,21,6,3,6,50,2,5,2,7,1,2,7,4,5,7,3,7,7,7,7,4,5,4,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,1,,,,,69,1,,,,,,,,,6,,1,-0.040825295,-0.523421786,1.461212644,-0.059654437,0,0.192661425,-1.199590822,0.281519311,1,0.281519311,-1.752857277,-0.231114877,-0.337707981,-0.059654437,-0.764830531,0.021368849,0.031224432,1.461212644,0.192661425,-0.495054104,-0.814978008,2.886063944,2.314509414,-0.150763866,-0.637335542,0.878631596,-0.346245131,-1.072841853,-0.040825295,1.559882633,-0.284973758,-0.620839153,0.690838011,0.207657881,0.741281769,-1.472443007,-2.193022514,-0.33741018,,,,,,,,,,,,,,,,,,,,,-1.199590822,0.574276608,0.013941361,1.037255593,0.819591766,-0.167533263,0.620231142,-1.21722075,0.275829516,1.443364876,-0.523421786,-1.852144586,-0.004749564,1.067600856,1.112178609,0.106315788,0.436161254,1.432524408,2.054757114,0.129677231,,,,,,,,,,,,,,,,,,,,,3.38199042,1.197597852,1.896952859,2.771851503,-0.723379317,0.839140241,-0.284297992,-0.415419821,-1.19085617,0.020371293,-0.011361903,-0.016602156,4.217153126,1.515650987,2.993585967,4.374265666,-0.220298068,-0.244801722,0.025257962,0.036907254,-0.931282752,0.906289587,-0.395295351,-0.577610565,1.283867597,-1.778618351,-1.06948861,-1.562750279,-0.505937764,0.403045577,-0.095504627,-0.139552569,-1.56765008,2.109063007,-1.548502248,-2.262691064,-0.416407258,-0.006940123,0.001353501,0.001977753
284,9/14/22 13:23,9/14/22 13:28,0,98,296,0,9/21/22 13:28,50,3,70,4,50,3,30,2,60,4,85,4,35,3,50,3,60,3,90,3,50,4,50,2,60,4,45,3,75,4,50,3,50,4,40,3,80,3,50,3,5,3,4,4,4,4,3,4,3,4,2,3,3,4,3,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,1,,,,,38,,,1,,,,,,,1,,1,-1.253807608,0.136730589,0.521153126,-0.653425754,0,0.887837842,-0.465583765,0.462699467,1,0.462699467,-0.242640434,-0.413362885,-0.215425359,-0.653425754,0.071257574,-0.171433853,-0.089343288,0.521153126,0.887837842,1.478093267,-0.814978008,-0.247688959,1.482771847,2.098217117,-0.312766516,0.878631596,0.600566777,3.330706229,-1.253807608,0.496482721,-0.284973758,-0.306090509,1.766428936,0.207657881,-0.142860754,-0.657134803,2.840119637,-0.33741018,,,,,,,,,,,,,,,,,,,,,-0.465583765,-1.807622345,0.87551747,-2.327699559,0.192725787,1.475888268,0.620231142,0.10019155,1.290488095,-0.697433908,0.136730589,-1.20104939,-0.738557254,0.332882227,0.377855553,0.948663956,0.436161254,-0.464547201,0.062330498,1.020127552,,,,,,,,,,,,,,,,,,,,,0.772751183,0.100439646,0.285768371,0.14892908,0.770312926,-0.942048035,-2.671834417,-1.392434858,-0.424728336,0.456278666,-0.713527484,-0.371857079,-0.129083875,-1.213087901,0.57654548,0.300468479,1.093492409,0.769163784,3.096734026,1.613872617,-0.162999247,0.323235398,-0.193987533,-0.101097209,0.457901602,0.05221514,0.088031462,0.045877871,0.312987253,0.672541904,0.775024275,0.403906324,1.735807962,-0.363469861,-2.322947462,-1.210611331,-0.148514965,-0.384901421,0.210469436,0.109686804
285,9/14/22 13:27,9/14/22 13:30,0,98,200,0,9/21/22 13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,2,26,2,23,2,82,4,39,2,30,2,41,4,21,3,37,4,18,6,50,6,50,6,43,4,59,2,45,4,60,2,66,5,50,1,38,4,29,4,4,5,5,5,5,5,4,5,4,4,3,7,4,4,3,4,5,4,3,3,7,1,1,,,,,,24,1,,,,,,,,,5,,1,,,1.461212644,,,,,,,,,,,,,,,1.461212644,,,,,,,,,,,,,,,,,,,,,0.285656829,-1.172162123,-0.627900571,0.353809418,-0.385214466,-1.51011914,0.157196768,-0.883604702,-1.298421956,-0.236233376,-0.419942963,-0.393093479,-0.44489345,0.611852008,-0.32224272,0.454039651,0.598272557,0.21114957,0.051644523,0.19860171,,,,,,,,,,,,,,,,,,,,,-0.134349067,0.042614396,-0.586019621,-0.280184678,0.202230579,0.315779447,-0.585041989,-0.016548244,0.36800606,1.154611594,1.193603426,1.136638091,2.470236245,-0.503362588,0.054175574,-0.302316895,1.556671658,-1.672539837,-0.295589059,-0.183429097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,9/14/22 13:29,9/14/22 13:39,0,98,598,0,9/21/22 13:39,55,3,52,2,55,3,44,2,55,4,53,4,63,4,40,2,74,4,54,4,45,4,45,5,65,5,65,4,67,4,55,4,60,4,91,6,57,4,54,3,4,1,2,2,1,2,2,2,2,2,2,4,1,2,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,,,,,29,1,1,,,,,,,,5,,0,-1.557053186,0.136730589,-0.888936152,1.384120867,1,1.203827122,-0.465583765,-1.070125449,0,-1.070125449,0.41387424,-0.560482363,0.498233035,1.384120867,-0.121544764,-0.212896799,0.189251661,-0.888936152,1.203827122,0.253381106,-0.456248372,0.596013746,1.205525992,0.042005932,1.504820029,0.32534616,1.926103448,1.298299422,-1.557053186,0.142016083,0.027284721,1.267652708,1.192780443,0.615321701,0.488669619,1.531324063,1.33671354,-0.059754399,,,,,,,,,,,,,,,,,,,,,-0.465583765,-4.189521298,0.87551747,-2.327699559,0.192725787,1.475888268,1.415465261,-0.5585146,2.305146673,0.016165687,0.136730589,0.752236197,-0.004749564,1.067600856,0.377855553,1.791012124,0.436161254,1.432524408,0.726472704,1.020127552,,,,,,,,,,,,,,,,,,,,,-1.071635636,-0.171320919,0.232335945,-0.206531821,-0.225239625,3.72421694,-1.061545538,0.943646205,0.405575672,-0.778279131,-0.39945342,0.355088586,-0.529818166,2.069176288,-1.387340933,1.23325751,-0.037340592,-1.311970437,0.061996063,-0.055110541,-1.337688926,-1.258258242,2.130020476,-1.893452205,-0.289211964,0.496483819,-0.181710581,0.161529104,-1.712182986,-2.049128213,4.439950955,-3.946832916,-1.154105292,-0.014370263,0.020987902,-0.018656904,-0.024254375,0.004222059,-0.000129591,0.000115198
287,9/14/22 13:34,9/14/22 13:40,0,98,358,0,9/21/22 13:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,35,6,16,4,20,1,1,1,59,4,9,6,36,3,3,1,10,3,73,2,2,3,11,1,77,1,72,2,20,5,29,5,94,6,14,6,52,2,1,7,3,4,1,4,3,7,3,7,4,1,2,2,7,3,5,4,5,1,7,1,1,,,,,,64,1,,,,,,,,,3,,1,,,1.461212644,,,,,,,,,,,,,,,1.461212644,,,,,,,,,,,,,,,,,,,,,1.473804071,-0.471906135,-0.974217694,-2.807884695,-3.166100582,0.993062894,-1.605703972,0.117871954,-2.972863317,-0.65273673,1.250601975,-2.88347418,-3.15284466,1.506794887,0.943067516,-2.524382848,-2.144092579,2.854530844,-0.944472871,1.244333756,,,,,,,,,,,,,,,,,,,,,1.462337921,3.531312962,0.875470608,-2.361233781,-0.738448022,2.314630792,0.911690433,-0.016548244,-1.494266363,-0.914254705,-1.761527636,-1.076562082,-0.5272441,-1.225476206,-1.225201447,2.140085391,1.556671658,1.362151239,1.216841628,-1.434823159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,9/14/22 13:37,9/14/22 13:42,0,98,308,0,9/21/22 13:42,40,2,50,6,40,1,35,4,40,1,60,1,50,1,50,3,70,1,40,3,85,5,65,3,65,6,65,1,60,4,45,1,65,3,65,3,35,1,65,1,4,1,4,3,7,4,4,5,4,4,1,2,1,5,2,4,3,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,,,20,1,,,,,,,,,3,,0,0.86891144,0.796882963,-1.358965911,-1.180821027,0,0.255859281,-1.199590822,-0.347704041,0,-0.347704041,1.630203034,-0.306926446,0.417102577,-1.180821027,-1.082936782,0.692420724,-0.940976159,-1.358965911,0.255859281,0.117301976,-1.53243728,0.053633436,0.373788425,0.491802129,0.660940562,0.878631596,1.547378685,0.507918997,0.86891144,1.559882633,0.027284721,1.267652708,0.690838011,-0.200005939,0.804434806,0.415639151,-0.101327075,0.703798998,,,,,,,,,,,,,,,,,,,,,-1.199590822,0.574276608,-0.847634748,-0.645221983,-1.687872153,-0.989244028,-0.970237097,0.10019155,-0.738829062,-0.697433908,0.796882963,-0.549954194,0.729058125,-1.136555032,0.377855553,-0.73603238,-0.316765156,-0.464547201,-1.265953912,-0.76077309,,,,,,,,,,,,,,,,,,,,,-0.507965728,2.293760717,-0.630907074,0.857381206,-0.159409387,-0.780422334,0.067363781,-0.091545082,2.082530024,1.151906728,1.298947088,-1.765224813,-0.072886011,0.87683468,-0.034605472,0.047027657,-0.668342328,1.344348911,-0.486512319,0.661153657,-0.898195693,1.318519141,-0.641269052,0.871462782,-1.194030387,-0.136156901,0.088031462,-0.119631756,-2.102834883,1.004043509,-1.143248342,1.553635524,-0.690244602,0.947788906,-0.354239931,0.481399991,-0.037079006,-0.990765139,0.019892148,-0.027032751
289,9/14/22 13:37,9/14/22 13:43,0,98,357,0,9/21/22 13:43,50,2,50,5,65,3,50,3,40,4,35,3,45,1,45,4,50,2,40,3,65,4,50,5,70,6,55,3,65,3,50,2,55,3,65,2,40,1,59,1,4,2,3,2,3,4,5,2,3,3,2,1,1,3,2,2,4,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,1,,,,,41,1,,,,,,,,,3,,0,-0.344070873,0.136730589,-0.418906392,0.144133488,1,0.887837842,-1.199590822,-0.371920947,0,-0.371920947,0.502516264,-1.065042127,0.446152955,0.144133488,-0.057277318,-0.047045013,0.019707457,-0.418906392,0.887837842,0.117301976,0.2612109,0.957600619,0.373788425,-1.114612859,0.336371536,0.601988878,-0.346245131,0.507918997,-0.344070873,0.496482721,0.339543201,0.480781099,1.049368319,0.207657881,0.172904432,0.415639151,0.225500338,0.287315327,,,,,,,,,,,,,,,,,,,,,-1.199590822,-0.616672868,0.87551747,-1.486460771,0.192725787,0.654177502,-0.970237097,0.758897701,0.275829516,-0.697433908,0.136730589,0.752236197,0.729058125,0.332882227,-0.356467503,0.106315788,-0.316765156,-1.096904404,-1.265953912,-0.76077309,,,,,,,,,,,,,,,,,,,,,-0.156582361,-0.080734064,0.072038668,-0.030177459,-0.049138548,0.258328207,-0.072336946,0.030302409,-0.109422916,-0.366759865,0.228694706,-0.095801674,-0.401145021,0.622687919,-1.423435755,0.596286337,0.466918452,-0.274039138,-0.729154656,0.305447547,-0.140908187,0.406438522,-0.326360143,0.13671435,-0.252176989,-0.317907098,0.456847975,-0.191376537,0.145044299,-0.115546748,-0.095504627,0.040007499,-0.212770515,0.292159522,-0.354239931,0.148393372,-0.142236817,-0.305407109,0.247546729,-0.103698907
290,9/14/22 13:36,9/14/22 13:45,0,48,530,0,9/21/22 13:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.50648919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.260681415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
