DummyID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,DistributionChannel,UserLanguage,Ideology,PolParty,VigAtts__1,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,PROLIFIC_PID,SlantProf,PolitProf,SlantPolice,PolitPolice,ProfCond,PoliceCond,ACProfPass,ACPolicePass,filter_$,TrustProf,TrustPolice,FundProf,AdviceProf,DeferProf,SupportProf,FundPolice,AdvicePolice,DeferPolice,SupportPolice
113,1/29/23 11:42,1/29/23 11:46,0,100,266,1,1/29/23 11:46,anonymous,EN,2,3,55, ,1, , , , ,43,1, , , , , , , , ,4, , , , ,6,4, ,0, ,1,1, ,3, , , , ,3,5,5,4.333333333
114,1/29/23 11:43,1/29/23 11:47,0,100,192,1,1/29/23 11:47,anonymous,EN,1,2,75, ,1, , , , ,29,1, , , , , , , , ,6, , , , ,6,6, ,-1, ,1,1, ,1, , , , ,1,2,1,1.333333333
115,1/29/23 11:44,1/29/23 11:47,0,100,193,1,1/29/23 11:47,anonymous,EN,3,3,50, ,1, , , , ,49,1, , , , , , , , ,5, , ,2,3, , ,1, ,1, ,1,2, ,4,2,3,3, , , , 
116,1/29/23 11:45,1/29/23 11:47,0,100,122,1,1/29/23 11:47,anonymous,EN,3,2,58,1, , , , , ,36,1, , , , , , , , ,5, , , , ,6,5, ,1, , , , ,2, , , , ,1,3,2,2
117,1/29/23 11:41,1/29/23 11:47,0,100,399,1,1/29/23 11:47,anonymous,EN,1,2,81,1, , , , , ,62,1, , , , , , , , ,6,Have a nice Sunday, , , , ,5, ,0, ,1,1, ,3, , , , ,2,1,5,2.666666667
118,1/29/23 11:44,1/29/23 11:47,0,100,205,1,1/29/23 11:47,anonymous,EN,2,2,71, ,1, , , , ,44,1, , , , , , , , ,6, , , , ,5,4, ,-1, ,1,1, ,4, , , , ,3,4,4,3.666666667
119,1/29/23 11:44,1/29/23 11:48,0,100,214,1,1/29/23 11:48,anonymous,EN,2,3,50, ,1, , , , ,25, , ,1, , , , , , ,6, , ,2,1, , ,0, ,1, ,1,5, ,5,6,5,5.333333333, , , , 
120,1/29/23 11:43,1/29/23 11:48,0,100,284,1,1/29/23 11:48,anonymous,EN,1,2,55,1, , , , , ,37,1, , , , , , , , ,2, , , , ,6,5, ,0, ,1,1, ,2, , , , ,2,3,3,2.666666667
121,1/29/23 11:46,1/29/23 11:48,0,100,96,1,1/29/23 11:48,anonymous,EN,3,3,24,1, , , , , ,24,1,1, , , , , , , ,2, , , , ,6,4, ,-1, ,1,1, ,4, , , , ,3,4,2,3
122,1/29/23 11:45,1/29/23 11:48,0,100,161,1,1/29/23 11:48,anonymous,EN,2,2,60, ,1, , , , ,19, , ,1, , , , , , ,2, , , , ,6,6, ,0, ,1,1, ,2, , , , ,1,2,2,1.666666667
123,1/29/23 11:47,1/29/23 11:48,0,100,87,1,1/29/23 11:48,anonymous,EN,6,3,29,1, , , , , ,57,1, , , , , , , , ,4, , ,4,3, , ,-1, , , , ,3, ,4,4,4,4, , , , 
124,1/29/23 11:40,1/29/23 11:48,0,100,507,1,1/29/23 11:48,anonymous,EN,6,1,53, ,1, , , , ,53,1, , , , , , , , ,6,Very interesting., , , ,6,1, ,-1, ,1,1, ,5, , , , ,5,5,3,4.333333333
125,1/29/23 11:45,1/29/23 11:49,0,100,235,1,1/29/23 11:49,anonymous,EN,6,1,86, ,1, , , , ,59,1, , , , , , , , ,3, , ,2,6, , ,-1, ,1, ,1,3, ,1,2,2,1.666666667, , , , 
126,1/29/23 11:47,1/29/23 11:49,0,100,128,1,1/29/23 11:49,anonymous,EN,5,1,10, ,1, , , , ,35,1, , , , , , , , ,6, , ,2,5, , ,-1, ,1, ,1,5, ,5,5,5,5, , , , 
127,1/29/23 11:45,1/29/23 11:49,0,100,214,1,1/29/23 11:49,anonymous,EN,1,2,89, ,1, , , , ,40,1,1, , ,1, , , , ,3, , , , ,6,6, ,1, ,1,1, ,1, , , , ,1,1,1,1
128,1/29/23 11:47,1/29/23 11:49,0,100,141,1,1/29/23 11:49,anonymous,EN,5,1,18,1, , , , , ,28,1, , , , , , , , ,5, , ,2,2, , ,0, ,1, ,1,4, ,4,3,3,3.333333333, , , , 
129,1/29/23 11:46,1/29/23 11:49,0,100,162,1,1/29/23 11:49,anonymous,EN,3,2,50, ,1, , , , ,37, , , ,1, , , , , ,3, , ,2,1, , ,1, ,1, ,1,5, ,4,6,5,5, , , , 
130,1/29/23 11:48,1/29/23 11:50,0,100,112,1,1/29/23 11:50,anonymous,EN,4,3,50,1, , , , , ,33,1, , , , , , , , ,3, , , , ,7,6, ,-1, ,1,1, ,1, , , , ,1,1,1,1
131,1/29/23 11:48,1/29/23 11:50,0,100,151,1,1/29/23 11:50,anonymous,EN,1,3,31,1, , , , , ,37,1, , , , , , , , ,2, , , , ,6,6, ,0, ,1,1, ,1, , , , ,1,1,2,1.333333333
132,1/29/23 11:48,1/29/23 11:50,0,100,121,1,1/29/23 11:50,anonymous,EN,5,3,36,1, , , , , ,25,1, , , , , , , , ,5, , ,2,3, , ,-1, ,1, ,1,3, ,3,4,4,3.666666667, , , , 
133,1/29/23 11:41,1/29/23 11:51,0,100,578,1,1/29/23 11:51,anonymous,EN,4,3,50, ,1, , , , ,25,1, , , , , , , , ,5, , , , ,5,3, ,-1, ,1,1, ,4, , , , ,4,5,4,4.333333333
134,1/29/23 11:48,1/29/23 11:51,0,100,159,1,1/29/23 11:51,anonymous,EN,2,3,37,1, , , , , ,69,1,1, , , , , , , ,5, , , , ,6,6, ,0, ,1,1, ,2, , , , ,4,4,3,3.666666667
135,1/29/23 11:48,1/29/23 11:51,0,100,174,1,1/29/23 11:51,anonymous,EN,2,2,0, ,1, , , , ,45,1, , , , , , , , ,5, , ,2,3, , ,-1, ,1, ,1,3, ,5,5,4,4.666666667, , , , 
136,1/29/23 11:47,1/29/23 11:51,0,100,256,1,1/29/23 11:51,anonymous,EN,2,3,81, ,1, , , , ,20,1, , , , , , , , ,4,The instructions of the survey were clear and easy to understand., ,2,5, , ,1, ,1, ,1,5, ,5,6,4,5, , , , 
137,1/29/23 11:48,1/29/23 11:52,0,100,210,1,1/29/23 11:52,anonymous,EN,2,2,60, ,1, , , , ,22, ,1, , , , , , , ,5, , , , ,7,6, ,1, ,1,1, ,1, , , , ,1,1,1,1
138,1/29/23 11:49,1/29/23 11:52,0,100,181,1,1/29/23 11:52,anonymous,EN,2,2,78,1, , , , , ,40,1, , , , , , , , ,6, , ,3,2, , ,1, ,1, ,1,4, ,5,5,5,5, , , , 
139,1/29/23 11:42,1/29/23 11:52,0,100,641,1,1/29/23 11:52,anonymous,EN,4,3,80, ,1, , , , ,22, ,1, , , , , , , ,3, , ,2,3, , ,1, ,1, ,1,3, ,4,5,3,4, , , , 
140,1/29/23 11:48,1/29/23 11:53,0,100,269,1,1/29/23 11:53,anonymous,EN,2,2,85, ,1, , , , ,57, , , ,1, , , , , ,3,"Just because they identify a certain way---it does not always mean that it will show in their teachings. Many are able to maintain a professional, clinical view of their subject vs their ideology. Of course certain political parties are not able to do this as fairly.", ,3,2, , ,0, ,1, ,1,5, ,4,4,4,4, , , , 
141,1/29/23 11:50,1/29/23 11:53,0,100,154,1,1/29/23 11:53,anonymous,EN,3,2,50,1, , , , , ,29,1, , , , , , , , ,5, , , , ,6,3, ,1, ,1,1, ,4, , , , ,4,5,4,4.333333333
142,1/29/23 11:50,1/29/23 11:53,0,100,167,1,1/29/23 11:53,anonymous,EN,1,2,50, ,1, , , , ,41,1, , , , , , , , ,3, , , , ,6,5, ,-1, ,1,1, ,2, , , , ,2,3,2,2.333333333
143,1/29/23 11:49,1/29/23 11:53,0,100,258,1,1/29/23 11:53,anonymous,EN,3,2,50, ,1, , , , ,58,1, , , , , , , , ,3, , ,2,2, , ,0, ,1, ,1,4, ,5,5,5,5, , , , 
144,1/29/23 11:47,1/29/23 11:53,0,100,359,1,1/29/23 11:53,anonymous,EN,1,4,73,1, , , , , ,31,1, , , , , , , , ,3, , , , ,6,5, ,-1, ,1,1, ,2, , , , ,1,1,4,2
145,1/29/23 11:51,1/29/23 11:53,0,100,153,1,1/29/23 11:53,anonymous,EN,4,2,10, ,1, , , , ,50,1, , , , , , , , ,3, , ,3,3, , ,0, ,1, ,1,4, ,4,4,4,4, , , , 
146,1/29/23 11:48,1/29/23 11:53,0,100,316,1,1/29/23 11:53,anonymous,EN,3,2,40,1, , , , , ,53, , ,1, , , , , , ,3, , , , ,6,6, ,1, ,1,1, ,3, , , , ,4,4,4,4
147,1/29/23 11:51,1/29/23 11:53,0,100,159,1,1/29/23 11:53,anonymous,EN,1,2,70, , ,1, , , ,24,1, , , , , , , , ,3, , ,2,2, , ,1, ,1, ,1,3, ,4,4,3,3.666666667, , , , 
148,1/29/23 11:49,1/29/23 11:53,0,100,242,1,1/29/23 11:53,anonymous,EN,6,1,30, ,1, , , , ,46,1, , , , , , , , ,5,"No questions, everything was clear.", , , ,6,1, ,0, ,1,1, ,5, , , , ,6,6,6,6
149,1/29/23 11:52,1/29/23 11:53,0,100,102,1,1/29/23 11:53,anonymous,EN,2,2,50, ,1, , , , ,21,1, , , , , , , , ,5, , , , ,6,5, ,1, , , , ,3, , , , ,2,4,3,3
150,1/29/23 11:51,1/29/23 11:53,0,100,158,1,1/29/23 11:53,anonymous,EN,5,1,0, ,1, , , , ,54,1, , , , , , , , ,5, , ,2,3, , ,-1, ,1, ,1,3, ,5,5,4,4.666666667, , , , 
151,1/29/23 11:47,1/29/23 11:54,0,100,393,1,1/29/23 11:54,anonymous,EN,4,2,49,1, , , , , ,27, , , ,1, , , , , ,7,no, , , ,4,3, ,1, , , , ,3, , , , ,4,4,4,4
152,1/29/23 11:52,1/29/23 11:54,0,100,104,1,1/29/23 11:54,anonymous,EN,5,3,50,1, , , , , ,23,1,1, , , , , , , ,5, , , , ,6,4, ,0, ,1,1, ,2, , , , ,1,2,3,2
153,1/29/23 11:48,1/29/23 11:54,0,100,365,1,1/29/23 11:54,anonymous,EN,2,2,9,1, , , , , ,34,1, ,1, , , , , , ,3, , ,2,4, , ,1, , , , ,5, ,4,5,4,4.333333333, , , , 
154,1/29/23 11:51,1/29/23 11:54,0,100,153,1,1/29/23 11:54,anonymous,EN,2,2,29, ,1, , , , ,36,1, , , , , , , , ,6, , , , ,6,5, ,-1, ,1,1, ,3, , , , ,3,4,3,3.333333333
155,1/29/23 11:51,1/29/23 11:54,0,100,194,1,1/29/23 11:54,anonymous,EN,2,2,50,1, , , , , ,37,1, , , , , , , , ,2, , ,4,2, , ,-1, ,1, ,1,2, ,5,4,3,4, , , , 
156,1/29/23 11:52,1/29/23 11:54,0,100,100,1,1/29/23 11:54,anonymous,EN,1,2,51, ,1, , , , ,41,1, , , , , , , , ,6, , ,2,5, , ,0, ,1, ,1,4, ,3,3,3,3, , , , 
157,1/29/23 11:52,1/29/23 11:54,0,100,122,1,1/29/23 11:54,anonymous,EN,1,2,88, ,1, , , , ,33,1, , , , , , , , ,6, , , , ,7,6, ,0, ,1,1, ,2, , , , ,1,1,2,1.333333333
158,1/29/23 11:52,1/29/23 11:55,0,100,147,1,1/29/23 11:55,anonymous,EN,2,3,60, ,1, , , , ,27,1, , , , , , , , ,6, , , , ,6,5, ,1, ,1,1, ,2, , , , ,2,1,2,1.666666667
159,1/29/23 11:51,1/29/23 11:55,0,100,230,1,1/29/23 11:55,anonymous,EN,4,3,26,1, , , , , ,30, , ,1, , , , , , ,5, , , , ,7,5, ,-1, ,1,1, ,1, , , , ,1,1,1,1
160,1/29/23 11:52,1/29/23 11:55,0,100,186,1,1/29/23 11:55,anonymous,EN,4,3,17, ,1, , , , ,38, , , ,1, , , , , ,3, , , , ,6,6, ,0, ,1,1, ,3, , , , ,4,3,3,3.333333333
161,1/29/23 11:52,1/29/23 11:55,0,100,207,1,1/29/23 11:55,anonymous,EN,5,1,15, ,1, , , , ,47,1, , , , , , , , ,6,Best of luck in your research, ,2,2, , ,1, ,1, ,1,4, ,4,3,4,3.666666667, , , , 
162,1/29/23 11:53,1/29/23 11:56,0,100,161,1,1/29/23 11:56,anonymous,EN,2,2,0, ,1, , , , ,23,1, , , , , , , , ,4,The instructions were clear., ,2,3, , ,-1, ,1, ,1,5, ,4,5,5,4.666666667, , , , 
163,1/29/23 11:53,1/29/23 11:56,0,100,161,1,1/29/23 11:56,anonymous,EN,2,2,40, ,1, , , , ,39,1, , , , , , , , ,2, , ,2,3, , ,0, ,1, ,1,4, ,4,4,4,4, , , , 
164,1/29/23 11:49,1/29/23 11:56,0,100,416,1,1/29/23 11:56,anonymous,EN,3,3,38,1, , , , , ,34,1,1, , , , , , , ,5, , ,2,4, , ,0, ,1, ,1,2, ,3,3,3,3, , , , 
165,1/29/23 11:49,1/29/23 11:56,0,100,426,1,1/29/23 11:56,anonymous,EN,4,2,50,1, , , , , ,38, , , ,1, , , , , ,6, , , , ,6,5, ,0, ,1,1, ,1, , , , ,1,2,3,2
166,1/29/23 11:54,1/29/23 11:56,0,100,142,1,1/29/23 11:56,anonymous,EN,2,2,54, ,1, , , , ,32,1, , , , , , , , ,5, , , , ,6,5, ,1, ,1,1, ,3, , , , ,2,4,4,3.333333333
167,1/29/23 11:55,1/29/23 11:57,0,100,137,1,1/29/23 11:57,anonymous,EN,1,2,85, ,1, , , , ,69,1, , , , , , , , ,6, , ,2,2, , ,0, ,1, ,1,5, ,6,5,3,4.666666667, , , , 
168,1/29/23 11:52,1/29/23 11:57,0,100,310,1,1/29/23 11:57,anonymous,EN,2,2,50, ,1, , , , ,51,1, , , , , , , , ,5, , , , ,6,6, ,-1, ,1,1, ,1, , , , ,2,4,3,3
169,1/29/23 11:54,1/29/23 11:57,0,100,171,1,1/29/23 11:57,anonymous,EN,1,2,89, ,1, , , , ,26,1, , , , , , , , ,5, , , , ,5,6, ,-1, ,1,1, ,1, , , , ,2,2,1,1.666666667
170,1/29/23 11:54,1/29/23 11:57,0,100,201,1,1/29/23 11:57,anonymous,EN,5,3,20, ,1, , , , ,67,1, , , , , , , , ,5, , ,2,6, , ,1, ,1, ,1,2, ,1,1,1,1, , , , 
171,1/29/23 11:52,1/29/23 11:58,0,100,329,1,1/29/23 11:58,anonymous,EN,4,3,8, ,1, , , , ,27,1, , , , , , , , ,2, , , , ,5,4, ,-1, ,1,1, ,4, , , , ,3,4,5,4
172,1/29/23 11:52,1/29/23 11:58,0,100,321,1,1/29/23 11:58,anonymous,EN,3,2,71, ,1, , , , ,44,1, ,1, , , , , , ,3, , ,2,1, , ,0, ,1, ,1,5, ,5,4,4,4.333333333, , , , 
173,1/29/23 11:53,1/29/23 11:58,0,100,271,1,1/29/23 11:58,anonymous,EN,2,2,50,1, , , , , ,70,1, , , , , , , , ,4,Prolific ID did not automatically autofill., ,3,3, , ,1, ,1, ,1,5, ,6,5,2,4.333333333, , , , 
174,1/29/23 11:54,1/29/23 11:58,0,100,247,1,1/29/23 11:58,anonymous,EN,5,1,5, ,1, , , , ,27,1, , , , , , , , ,3, , , , ,6,4, ,0, ,1,1, ,5, , , , ,5,5,4,4.666666667
175,1/29/23 11:56,1/29/23 11:58,0,100,98,1,1/29/23 11:58,anonymous,EN,2,2,50, ,1, , , , ,27,1, , , , , , , , ,6, , , , ,6,5, ,-1, ,1,1, ,3, , , , ,3,3,4,3.333333333
176,1/29/23 11:55,1/29/23 11:58,0,100,151,1,1/29/23 11:58,anonymous,EN,4,1,29, ,1, , , , ,48,1, , , , , , , , ,6, , , , ,6,4, ,1, ,1,1, ,4, , , , ,4,4,3,3.666666667
177,1/29/23 11:52,1/29/23 11:58,0,100,394,1,1/29/23 11:58,anonymous,EN,5,1,50,1, , , , , ,42, ,1, , , , , , , ,5,"Thanks for the opportunity to collaborate in this survey, I believe politics should be separated from other sensitive topics, respect the beliefs of others, and no mix.", ,2,4, , ,-1, , , , ,5, ,6,5,5,5.333333333, , , , 
178,1/29/23 11:57,1/29/23 11:58,0,100,89,1,1/29/23 11:58,anonymous,EN,3,2,39,1, , , , , ,38,1, , , , , , , , ,5, , , , ,6,4, ,1, , , , ,4, , , , ,4,4,3,3.666666667
179,1/29/23 11:53,1/29/23 11:59,0,100,323,1,1/29/23 11:59,anonymous,EN,2,2,50, ,1, , , , ,25,1, , ,1, , , , , ,5, , ,2,3, , ,-1, ,1, ,1,4, ,4,4,4,4, , , , 
180,1/29/23 11:55,1/29/23 11:59,0,100,248,1,1/29/23 11:59,anonymous,EN,3,2,75,1, , , , , ,65,1, , , , , , , , ,5, , ,2,3, , ,1, ,1, ,1,5, ,4,6,5,5, , , , 
181,1/29/23 11:57,1/29/23 11:59,0,100,141,1,1/29/23 11:59,anonymous,EN,1,2,50,1, , , , , ,43,1, , , , , , , , ,4, , , , ,4,5, ,1, ,1,1, ,2, , , , ,1,1,2,1.333333333
182,1/29/23 11:55,1/29/23 11:59,0,100,280,1,1/29/23 11:59,anonymous,EN,1,3,75, , ,1, , , ,47,1, , , , , , , , ,5, , , , ,6,6, ,0, ,1,1, ,1, , , , ,1,1,1,1
183,1/29/23 11:54,1/29/23 12:00,0,100,328,1,1/29/23 12:00,anonymous,EN,2,2,98,1, , , , , ,45, , ,1, , , , , , ,5,Great survey., ,2,5, , ,1, ,1, ,1,5, ,5,6,3,4.666666667, , , , 
184,1/29/23 11:58,1/29/23 12:00,0,100,115,1,1/29/23 12:00,anonymous,EN,3,2,15, ,1, , , , ,37,1, , , , , , , , ,5, , ,2,2, , ,0, ,1, ,1,4, ,4,5,4,4.333333333, , , , 
185,1/29/23 11:57,1/29/23 12:00,0,100,164,1,1/29/23 12:00,anonymous,EN,6,1,5,1, , , , , ,40,1, , , , , , , , ,6, , ,2,6, , ,1, ,1, ,1,2, ,2,3,3,2.666666667, , , , 
186,1/29/23 11:57,1/29/23 12:00,0,100,143,1,1/29/23 12:00,anonymous,EN,3,2,61, ,1, , , , ,31,1, , , , , , , , ,6, , ,2,4, , ,-1, ,1, ,1,5, ,4,5,4,4.333333333, , , , 
187,1/29/23 11:55,1/29/23 12:00,0,100,312,1,1/29/23 12:00,anonymous,EN,5,2,7, ,1, , , , ,41,1, , , , , , , , ,5, , ,2,5, , ,0, ,1, ,1,4, ,1,2,1,1.333333333, , , , 
188,1/29/23 11:58,1/29/23 12:00,0,100,135,1,1/29/23 12:00,anonymous,EN,3,3,60,1, , , , , ,33,1, , , , , , , , ,6, , ,2,2, , ,0, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
189,1/29/23 11:57,1/29/23 12:00,0,100,215,1,1/29/23 12:00,anonymous,EN,4,3,47,1, , , , , ,33,1,1, , , , , , , ,3, , , , ,6,5, ,0, ,1,1, ,3, , , , ,4,3,3,3.333333333
190,1/29/23 11:53,1/29/23 12:00,0,100,453,1,1/29/23 12:00,anonymous,EN,5,3,61, ,1, , , , ,63, , ,1, , , , , , ,4,NONE, , , ,5,5, ,-1, ,1,1, ,5, , , , ,6,4,3,4.333333333
191,1/29/23 11:55,1/29/23 12:01,0,100,326,1,1/29/23 12:01,anonymous,EN,1,3,50,1, , , , , ,42,1, , , , , , , , ,5, , , , ,6,6, ,0, ,1,1, ,1, , , , ,1,2,2,1.666666667
192,1/29/23 11:56,1/29/23 12:01,0,100,267,1,1/29/23 12:01,anonymous,EN,5,1,30,1, , , , , ,38, , , ,1, , , , , ,4, , , , ,6,3, ,-1, ,1,1, ,5, , , , ,4,5,4,4.333333333
193,1/29/23 11:58,1/29/23 12:02,0,100,217,1,1/29/23 12:02,anonymous,EN,1,2,60, ,1, , , , ,28,1, , , , , , , , ,3, , , , ,7,6, ,1, ,1,1, ,1, , , , ,2,2,1,1.666666667
194,1/29/23 12:00,1/29/23 12:02,0,100,132,1,1/29/23 12:02,anonymous,EN,3,3,53, ,1, , , , ,35,1, , , , , , , , ,5, , , , ,4,3, ,0, ,1,1, ,4, , , , ,4,5,4,4.333333333
195,1/29/23 11:59,1/29/23 12:02,0,100,198,1,1/29/23 12:02,anonymous,EN,5,1,30,1, , , , , ,18, , , ,1, , , , , ,2,No; Yes, , , ,6,4, ,0, ,1,1, ,3, , , , ,4,3,4,3.666666667
196,1/29/23 12:00,1/29/23 12:02,0,100,114,1,1/29/23 12:02,anonymous,EN,2,2,60, ,1, , , , ,62,1, , , , , , , , ,6, , , , ,6,5, ,1, , , , ,2, , , , ,2,3,1,2
197,1/29/23 12:00,1/29/23 12:02,0,100,120,1,1/29/23 12:02,anonymous,EN,1,2,50,1, , , , , ,40,1, , , , , , , , ,5, , , , ,4,6, ,1, ,1,1, ,1, , , , ,1,1,1,1
198,1/29/23 11:57,1/29/23 12:02,0,100,301,1,1/29/23 12:02,anonymous,EN,3,2,45,1, , , , , ,41,1, , , , , , , , ,3, , , , ,6,5, ,-1, ,1,1, ,3, , , , ,2,2,2,2
199,1/29/23 11:59,1/29/23 12:02,0,100,224,1,1/29/23 12:02,anonymous,EN,5,3,7,1, , , , , ,35,1, , , , , , , , ,3, , ,2,6, , ,1, , , , ,1, ,1,1,3,1.666666667, , , , 
200,1/29/23 12:00,1/29/23 12:02,0,100,142,1,1/29/23 12:02,anonymous,EN,3,3,50, ,1, , , , ,30, , , ,1, , , , , ,6, , , , ,6,5, ,-1, ,1,1, ,4, , , , ,3,4,4,3.666666667
201,1/29/23 12:01,1/29/23 12:03,0,100,106,1,1/29/23 12:03,anonymous,EN,4,3,22, ,1, , , , ,25,1, , , , , , , , ,5, , ,2,5, , ,0, ,1, ,1,4, ,3,3,3,3, , , , 
202,1/29/23 12:01,1/29/23 12:03,0,100,76,1,1/29/23 12:03,anonymous,EN,5,1,40,1, , , , , ,45,1, , , , , , , , ,5, , ,2,6, , ,0, ,1, ,1,3, ,3,2,3,2.666666667, , , , 
203,1/29/23 11:59,1/29/23 12:03,0,100,232,1,1/29/23 12:03,anonymous,EN,5, ,37,1, , , , , ,31,1, , , , , , , , ,5, , ,2,4, , ,0, ,1, ,1,4, ,3,3,3,3, , , , 
204,1/29/23 12:00,1/29/23 12:03,0,100,192,1,1/29/23 12:03,anonymous,EN,6,1,20,1, , , , , ,33,1, , , , , , , , ,6, , ,2,5, , ,1, ,1, ,1,4, ,3,4,4,3.666666667, , , , 
205,1/29/23 12:01,1/29/23 12:03,0,100,119,1,1/29/23 12:03,anonymous,EN,3,2,65, ,1, , , , ,40,1, , , , , , , , ,5, , ,2,4, , ,-1, ,1, ,1,4, ,4,3,3,3.333333333, , , , 
206,1/29/23 12:01,1/29/23 12:03,0,100,139,1,1/29/23 12:03,anonymous,EN,1,2,50,1, , , , , ,25, , , ,1, , , , , ,5, , , , ,6,5, ,-1, ,1,1, ,3, , , , ,1,2,2,1.666666667
207,1/29/23 12:00,1/29/23 12:03,0,100,187,1,1/29/23 12:03,anonymous,EN,1,2,50, ,1, , , , ,36,1, , , , , , , , ,4, , ,2,2, , ,1, , , , ,5, ,5,5,4,4.666666667, , , , 
208,1/29/23 12:00,1/29/23 12:03,0,100,183,1,1/29/23 12:03,anonymous,EN,3,2,51,1, , , , , ,48,1, , , , , , , , ,3, , ,2,5, , ,-1, ,1, ,1,4, ,5,5,4,4.666666667, , , , 
209,1/29/23 12:01,1/29/23 12:03,0,100,121,1,1/29/23 12:03,anonymous,EN,3,2,50, ,1, , , , ,20,1, , , , , , , , ,2, , ,3,3, , ,0, ,1, ,1,4, ,4,4,4,4, , , , 
210,1/29/23 11:59,1/29/23 12:04,0,100,306,1,1/29/23 12:04,anonymous,EN,2,2,46,1, , , , , ,50,1, , , , , , , , ,5, , ,2,3, , ,-1, ,1, ,1,4, ,4,5,4,4.333333333, , , , 
211,1/29/23 12:01,1/29/23 12:04,0,100,191,1,1/29/23 12:04,anonymous,EN,2,2,75, ,1, , , , ,37,1, , , , , , , , ,6, , , , ,6,4, ,0, ,1,1, ,4, , , , ,2,3,2,2.333333333
212,1/29/23 11:59,1/29/23 12:04,0,100,335,1,1/29/23 12:04,anonymous,EN,4,4,57, ,1, , , , ,35,1, , , , , , , , ,4, , ,4,5, , ,-1, ,1, ,1,4, ,4,5,3,4, , , , 
213,1/29/23 12:02,1/29/23 12:04,0,100,167,1,1/29/23 12:04,anonymous,EN,5,3,66,1, , , , , ,19, , , ,1, , , , , ,2,"The instructions were very clear, and it was a pretty good survey overall.", ,2,4, , ,-1, ,1, ,1,4, ,4,3,4,3.666666667, , , , 
214,1/29/23 11:55,1/29/23 12:05,0,100,616,1,1/29/23 12:05,anonymous,EN,3,3,50,1, , , , , ,36,1, , , , , , , , ,6, , ,3,3, , ,-1, ,1, ,1,4, ,3,2,3,2.666666667, , , , 
215,1/29/23 12:03,1/29/23 12:05,0,100,123,1,1/29/23 12:05,anonymous,EN,1,2,71, ,1, , , , ,33,1, , , , , , , , ,6, , , , ,6,5, ,1, ,1,1, ,2, , , , ,1,2,3,2
216,1/29/23 12:01,1/29/23 12:05,0,100,235,1,1/29/23 12:05,anonymous,EN,5,3,50, ,1, , , , ,38,1, , , , , , , , ,5,The instructions were clear., , , ,6,5, ,-1, ,1,1, ,2, , , , ,2,2,3,2.333333333
217,1/29/23 12:01,1/29/23 12:05,0,100,269,1,1/29/23 12:05,anonymous,EN,4,3,70,1, , , , , ,27,1, , , , , , , , ,5, , ,2,4, , ,1, ,1, ,1,3, ,3,3,3,3, , , , 
218,1/29/23 12:01,1/29/23 12:05,0,100,273,1,1/29/23 12:05,anonymous,EN,7,2,20,1, , , , , ,35,1, ,1, , , , , , ,3, , ,6,5, , ,0, ,1, ,1,2, ,3,1,2,2, , , , 
219,1/29/23 12:03,1/29/23 12:05,0,100,120,1,1/29/23 12:05,anonymous,EN,1,2,30,1, , , , , ,43, , , ,1, , , , , ,5, , , , ,6,5, ,-1, ,1,1, ,3, , , , ,3,2,3,2.666666667
220,1/29/23 11:57,1/29/23 12:05,0,100,510,1,1/29/23 12:05,anonymous,EN,3,2,71,1, , , , , ,32,1, , , , , , , , ,2, , , , ,6,5, ,-1, ,1,1, ,4, , , , ,5,4,2,3.666666667
221,1/29/23 12:00,1/29/23 12:05,0,100,304,1,1/29/23 12:05,anonymous,EN,6,1,47, ,1, , , , ,72,1, , , , , , , , ,2, , , , ,5,1, ,1, ,1,1, ,5, , , , ,6,5,4,5
222,1/29/23 12:01,1/29/23 12:05,0,100,238,1,1/29/23 12:05,anonymous,EN,2,2,72, ,1, , , , ,47,1, , , , , , , , ,6,no, ,2,5, , ,1, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
223,1/29/23 12:03,1/29/23 12:05,0,100,127,1,1/29/23 12:06,anonymous,EN,5,1,59, ,1, , , , ,33,1, , , , , , , , ,5, , ,2,3, , ,1, , , , ,4, ,4,4,3,3.666666667, , , , 
224,1/29/23 12:01,1/29/23 12:06,0,100,257,1,1/29/23 12:06,anonymous,EN,7,3,37, ,1, , , , ,32,1, , , , , , , , ,5,Thank you., ,2,3, , ,-1, ,1, ,1,4, ,4,3,3,3.333333333, , , , 
225,1/29/23 12:03,1/29/23 12:06,0,100,160,1,1/29/23 12:06,anonymous,EN,3,3,61, ,1, , , , ,48,1, , , , , , , , ,5, , , , ,6,3, ,-1, ,1,1, ,5, , , , ,4,4,4,4
226,1/29/23 12:01,1/29/23 12:06,0,100,288,1,1/29/23 12:06,anonymous,EN,4,3,20,1, , , , , ,52,1, , , , , , , , ,5,"Thank you for the opportunity to participate, it is appreciated.", ,2,5, , ,1, ,1, ,1,4, ,2,3,3,2.666666667, , , , 
